sample_id,dataset,source_url,license,license_url,class_name,model,model_code,rotation_code,x_code,y_code,capture_serial,condition_group_id,source_split,yolo_split,physical_item_group,source_relative_path,sha256,width,height,bbox_left,bbox_top,bbox_width,bbox_height,angle_deg,top_bottom_ratio
micro_pcb_v2_IDBA2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,A,2,IDBA,train,train,NOT_VERIFIED,train_coded/train_coded/IDBA2.jpg,31c845d71efeb939e9ea556673a681f5a535acb8017cb2243c6dca17a6269705,1786,1804,246,167,1293,1473,12.70152295,1.11028086
micro_pcb_v2_IDBA3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,A,3,IDBA,train,train,NOT_VERIFIED,train_coded/train_coded/IDBA3.jpg,2d10b1034d34ad1df388b3cb17a584e5992aaf70af8f3bbb10a2cbeb665324a8,1786,1807,246,167,1294,1476,12.56501635,1.108621837
micro_pcb_v2_IDBA4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,A,4,IDBA,train,train,NOT_VERIFIED,train_coded/train_coded/IDBA4.jpg,c61fd6fe1ae6644b239efbcc84d831f0edd5cfcbbc0e25a79fd535b4e90d2005,1776,1801,246,164,1283,1473,11.64720811,1.107266147
micro_pcb_v2_IDBB1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,B,1,IDBB,train,train,NOT_VERIFIED,train_coded/train_coded/IDBB1.jpg,102a6c86e2145a9d23a1f3e9846db5aa2737df4132815aebcd52f76977837c61,1793,1898,246,164,1289,1570,13.9887612,1.058324048
micro_pcb_v2_IDBB2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,B,2,IDBB,train,train,NOT_VERIFIED,train_coded/train_coded/IDBB2.jpg,539444a0a83f09ae9d2610b011aaad1bd5b90bb4a930cae1ff553694f74f70c2,1790,1898,245,165,1288,1568,13.75869173,1.067975334
micro_pcb_v2_IDBB3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,B,3,IDBB,train,train,NOT_VERIFIED,train_coded/train_coded/IDBB3.jpg,558c6f7b8762126ef8fdee7e09f45e0210ff25f3577f52ed8b445c00a93356c4,1786,1895,246,164,1289,1567,13.45853735,1.063971428
micro_pcb_v2_IDBB4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,B,4,IDBB,train,train,NOT_VERIFIED,train_coded/train_coded/IDBB4.jpg,bc9b9eab9575dc5ca2f1da86a8f84eaafcd23478782ae81fb29541f9854f119b,1791,1898,246,164,1288,1569,13.81322986,1.062215645
micro_pcb_v2_IDBC1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,C,1,IDBC,train,train,NOT_VERIFIED,train_coded/train_coded/IDBC1.jpg,ffe9917331cbaad383a6879e41324b051f145c7fd6b870a7b51a3169772c10ef,2032,2078,247,165,1516,1749,17.35444036,1.005296223
micro_pcb_v2_IDBC2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,C,2,IDBC,train,train,NOT_VERIFIED,train_coded/train_coded/IDBC2.jpg,0de26e6be28dde9c64932cc09e35275b671af7ea73f895e24a3961249008d6e2,2022,2071,246,165,1503,1741,16.5346677,0.998490187
micro_pcb_v2_IDBC3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,C,3,IDBC,train,train,NOT_VERIFIED,train_coded/train_coded/IDBC3.jpg,7d060625fc8de5453e80428acb9038f110933a1a2e4657b402528ae1884b12f2,2010,2064,246,166,1490,1733,15.77692327,1.014860228
micro_pcb_v2_IDBC4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,C,4,IDBC,train,train,NOT_VERIFIED,train_coded/train_coded/IDBC4.jpg,19b7a7bf1702a6a2e5e42fab627966285e8ca9417a8ffc7bbf7478391e8e833f,2013,2066,246,166,1492,1736,15.86259942,1.000933103
micro_pcb_v2_IDBD1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,D,1,IDBD,train,train,NOT_VERIFIED,train_coded/train_coded/IDBD1.jpg,d81d41d88c3478b596ff5c5d9e3733464c214cedcf4e501cfce89489ad21a748,2235,2265,247,164,1730,1935,19.33435668,0.936585221
micro_pcb_v2_IDBD2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,D,2,IDBD,train,train,NOT_VERIFIED,train_coded/train_coded/IDBD2.jpg,1a4147ada5ff2749e6ce24a9c92800d503b57a688520bcb2333e90243852c610,2241,2259,247,164,1726,1928,19.24540714,0.937630031
micro_pcb_v2_IDBD3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,D,3,IDBD,train,train,NOT_VERIFIED,train_coded/train_coded/IDBD3.jpg,0be38acac796baa56fb6dca8940e7287db3b6de3c3c60c07488b16c4b0e98741,2225,2253,247,164,1713,1924,18.53496361,0.936543271
micro_pcb_v2_IDBD4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,D,4,IDBD,train,train,NOT_VERIFIED,train_coded/train_coded/IDBD4.jpg,485e003ce4c3fe47ff4f14ed844575aa8cd47c38bdab33684224fb5455e315fb,2213,2247,246,164,1704,1916,18.0656936,0.931229667
micro_pcb_v2_IDBE1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,E,1,IDBE,train,train,NOT_VERIFIED,train_coded/train_coded/IDBE1.jpg,5cdf68fdc07f034f260821208d707cc6da04c529e8b5bff4405976d1f5479e01,2011,1868,247,165,1517,1537,20.16265717,0.881608491
micro_pcb_v2_IDBE2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,E,2,IDBE,train,train,NOT_VERIFIED,train_coded/train_coded/IDBE2.jpg,834a34f717c376375b40151eb724fc89b1aabddb275245bed0d1b039bf144124,2007,1864,247,165,1513,1533,20.11563436,0.882990276
micro_pcb_v2_IDBE3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,E,3,IDBE,train,train,NOT_VERIFIED,train_coded/train_coded/IDBE3.jpg,b47c77340e8412bc4cfaf36569814dd6b8a00fd41783b392baf855d764200a6a,1995,1856,248,165,1500,1526,19.43852844,0.883068225
micro_pcb_v2_IDBE4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,B,E,4,IDBE,train,train,NOT_VERIFIED,train_coded/train_coded/IDBE4.jpg,27072315d7b638099f4f6714569e6d4babb02af55a0721eed0d638735e93f7ae,1987,1856,246,164,1494,1526,19.08015069,0.88288475
micro_pcb_v2_IDCA1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,A,1,IDCA,train,train,NOT_VERIFIED,train_coded/train_coded/IDCA1.jpg,8ce2c67a843b9e785e490671d5b7644805d79c4dd8e322fd67006a609e5fe3fb,1731,1659,247,173,1238,1322,10.84818218,1.138586779
micro_pcb_v2_IDCA2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,A,2,IDCA,train,train,NOT_VERIFIED,train_coded/train_coded/IDCA2.jpg,20d242d2aa4d3913c5f419c90f8cb4d03705bc5c4dec35d41cc47ace14067a0e,1728,1653,248,171,1234,1318,10.84098778,1.136736882
micro_pcb_v2_IDCA3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,A,3,IDCA,train,train,NOT_VERIFIED,train_coded/train_coded/IDCA3.jpg,6605a1352ce454bf7f9b0ce130976123f9a2de971fd2e85dafea8afffdbec18c,1728,1654,247,170,1235,1320,10.71903815,1.136213427
micro_pcb_v2_IDCA4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,A,4,IDCA,train,train,NOT_VERIFIED,train_coded/train_coded/IDCA4.jpg,ef25187bcba4f56dc91a453513bc5cd74e115f035c5d3757c009c7a36999180d,1722,1657,247,168,1229,1325,10.22595735,1.135931477
micro_pcb_v2_IDCB1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,B,1,IDCB,train,train,NOT_VERIFIED,train_coded/train_coded/IDCB1.jpg,fa1c2f87ef013f310cabc7d3a6d71ab5aa45e9c25a20589ca18db0685e7de455,1891,1933,247,165,1397,1604,12.09521206,1.079757979
micro_pcb_v2_IDCB2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,B,2,IDCB,train,train,NOT_VERIFIED,train_coded/train_coded/IDCB2.jpg,4acc76b5b718e74eb76c8fc200117b81a107466863556ab992a6d27213c09963,1886,1931,247,165,1393,1602,12.01201617,1.07969762
micro_pcb_v2_IDCB3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,B,3,IDCB,train,train,NOT_VERIFIED,train_coded/train_coded/IDCB3.jpg,6f01f854afad42d970340211873f058f13e0697e2120991023e41c2937036daf,1878,1925,247,164,1384,1598,11.50873419,1.077679307
micro_pcb_v2_IDCB4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,B,4,IDCB,train,train,NOT_VERIFIED,train_coded/train_coded/IDCB4.jpg,8498d94be681259feb00b673322680650955a4fa4b2cd59979b4c522ef02bf6e,1868,1920,246,165,1375,1591,11.00901401,1.07636571
micro_pcb_v2_IDCC1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,C,1,IDCC,train,train,NOT_VERIFIED,train_coded/train_coded/IDCC1.jpg,58cd70d3a87db589fd0b33b2119d0359d1e00197a79937c75321719c3272e171,1974,2047,249,164,1479,1717,16.46409328,0.990855885
micro_pcb_v2_IDCC2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,C,2,IDCC,train,train,NOT_VERIFIED,train_coded/train_coded/IDCC2.jpg,58c2c4b55849ac7f807fdc9d9d75c67a5b4e210bd9997131ac69d8b9ff50b3a4,1970,2042,249,164,1475,1714,16.29196503,0.990028723
micro_pcb_v2_IDCC3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,C,3,IDCC,train,train,NOT_VERIFIED,train_coded/train_coded/IDCC3.jpg,347ba98f228ed557ff2d02c02086f6e7bbfe7e043467cd6cdeba80c8390b25d1,1988,2044,268,164,1474,1714,16.16751595,0.989184118
micro_pcb_v2_IDCC4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,C,4,IDCC,train,train,NOT_VERIFIED,train_coded/train_coded/IDCC4.jpg,237f4717d27f7e33d9b0a4e9abdb333a9c5ba46e894e2de90ebb0dc200525617,1980,2040,266,164,1468,1711,15.9003266,0.988746364
micro_pcb_v2_IDCD1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,D,1,IDCD,train,train,NOT_VERIFIED,train_coded/train_coded/IDCD1.jpg,83d6437b336acd936a9d6d7c13c6fb2afc75f5cc08bad6d07f4bee3abd3439b3,1896,1995,247,164,1402,1666,14.42894308,0.934515732
micro_pcb_v2_IDCD2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,D,2,IDCD,train,train,NOT_VERIFIED,train_coded/train_coded/IDCD2.jpg,bd8c0eb498e7aa969fd1bf942b71f5bff7481eb39c200c9becacfbd38701d6e5,1880,1985,247,164,1386,1657,13.59103387,0.936182515
micro_pcb_v2_IDCD3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,D,3,IDCD,train,train,NOT_VERIFIED,train_coded/train_coded/IDCD3.jpg,ccead0eb302d9ab19d83fb4e0c1abc3071f630d3e3f08243b926eaa193dbf4d6,1869,1980,247,163,1376,1653,12.94823628,0.934912093
micro_pcb_v2_IDCD4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,D,4,IDCD,train,train,NOT_VERIFIED,train_coded/train_coded/IDCD4.jpg,27cc027dfd358a2d234d8b94a814e0848a5af33f4999ba76fe489970f4240ae2,1859,1974,247,164,1365,1645,12.34910904,0.936066314
micro_pcb_v2_IDCE1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,E,1,IDCE,train,train,NOT_VERIFIED,train_coded/train_coded/IDCE1.jpg,3b5f1d352895ee4ae1d45b9caf0994f8b5b1bf5205a07abd466b461e40b02e87,1791,1798,247,164,1297,1467,16.22584727,0.890830177
micro_pcb_v2_IDCE2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,E,2,IDCE,train,train,NOT_VERIFIED,train_coded/train_coded/IDCE2.jpg,6b15273ea2099e998a7888086e9e3ec61fee64f9342f203ea7b5c2025b9eaab7,1774,1788,247,164,1280,1457,15.19297569,0.890306001
micro_pcb_v2_IDCE3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,E,3,IDCE,train,train,NOT_VERIFIED,train_coded/train_coded/IDCE3.jpg,68979bc5e38a67a2b64a55ca2b916a5534b894b387a0686aa660bf914a84bd2e,1769,1788,247,164,1275,1458,14.61528681,0.890448655
micro_pcb_v2_IDCE4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,C,E,4,IDCE,train,train,NOT_VERIFIED,train_coded/train_coded/IDCE4.jpg,71d80910bfe2c5d4eae5aedef153ca912a31ae77c3f50e8b3574414e126251d2,1756,1779,247,164,1263,1448,13.82649448,0.894077606
micro_pcb_v2_IDDA1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,A,1,IDDA,train,train,NOT_VERIFIED,train_coded/train_coded/IDDA1.jpg,fc1ad93ec932391d0f33bc56a55dfdc077670ebd9f61284db6f0b54fc2696c96,2046,1840,246,173,1554,1502,19.24062757,1.083996653
micro_pcb_v2_IDDA2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,A,2,IDDA,train,train,NOT_VERIFIED,train_coded/train_coded/IDDA2.jpg,25cac71bb24de068fbb0b4e43150571247cf5e089dce15d6efc17d306a15fe57,2041,1832,246,166,1548,1501,18.61668653,1.093403675
micro_pcb_v2_IDDA3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,A,3,IDDA,train,train,NOT_VERIFIED,train_coded/train_coded/IDDA3.jpg,854d1a40eeeebb91f4d3ccd40b1b90e0ddda2e668d0543388e2a8889b90122e6,2029,1833,246,168,1538,1500,17.68566284,1.093417121
micro_pcb_v2_IDDA4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,A,4,IDDA,train,train,NOT_VERIFIED,train_coded/train_coded/IDDA4.jpg,a0c3869ef0e4e3fb4fdd6c695aef3114beb2a6f0a1b89aeea61b75fe98a4cdae,2022,1830,246,169,1530,1497,17.28204269,1.092376564
micro_pcb_v2_IDDB1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,B,1,IDDB,train,train,NOT_VERIFIED,train_coded/train_coded/IDDB1.jpg,ce5548ee177c14fc3292cdc4e41ae8e3354e36870bb66b6a5a16b152fdb0262a,2205,2217,250,173,1708,1880,19.54689456,1.031028208
micro_pcb_v2_IDDB2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,B,2,IDDB,train,train,NOT_VERIFIED,train_coded/train_coded/IDDB2.jpg,f10bc8fe377440549ead8e5cacd913e7ab5793be54122b9ef6a28344700b263c,2185,2202,251,179,1687,1858,18.58773086,1.032666569
micro_pcb_v2_IDDB3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,B,3,IDDB,train,train,NOT_VERIFIED,train_coded/train_coded/IDDB3.jpg,06270899c7c5793c86fa662b0e25a8115bf2acf9327ee79325fc1c5cb06f25fa,2183,2199,251,179,1685,1855,18.62781658,1.032116363
micro_pcb_v2_IDDB4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,B,4,IDDB,train,train,NOT_VERIFIED,train_coded/train_coded/IDDB4.jpg,8f1d09b4c294b389da0cf1561fb09a287f07d1663ea0c47756736fb04762e14a,2191,2203,260,180,1684,1859,18.23601763,1.03328394
micro_pcb_v2_IDDC1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,C,1,IDDC,train,train,NOT_VERIFIED,train_coded/train_coded/IDDC1.jpg,99f9ace32f11624a4d9a142f45dd27963036f8f2735dae050b73e3f1e1f5b5f3,1809,1871,261,165,1302,1543,14.04869498,0.948322127
micro_pcb_v2_IDDC2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,C,2,IDDC,train,train,NOT_VERIFIED,train_coded/train_coded/IDDC2.jpg,06e55a4c963672b1e024d145966deae3b21bb2f7697b5720cd886226da8deab8,1818,1874,266,165,1306,1545,14.40334852,0.939373632
micro_pcb_v2_IDDC3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,C,3,IDDC,train,train,NOT_VERIFIED,train_coded/train_coded/IDDC3.jpg,1e3bb8d47df9952b806c18ab26d90e62c803850f036fe690093cd00c6bf4ae3f,1809,1869,264,164,1300,1541,13.86978488,0.94342819
micro_pcb_v2_IDDC4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,C,4,IDDC,train,train,NOT_VERIFIED,train_coded/train_coded/IDDC4.jpg,c40dae674d16fa064796be69b352849803b304f6a699e6dd72a8c09ace3801ad,1806,1865,266,165,1294,1535,13.21304273,0.947105502
micro_pcb_v2_IDDD1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,D,1,IDDD,train,train,NOT_VERIFIED,train_coded/train_coded/IDDD1.jpg,5d742a4015a20ca8f72f96ff5702fa588072d03689bbb04d93497cfc21870eb7,1752,1948,256,164,1249,1620,12.30501706,0.918474316
micro_pcb_v2_IDDD2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,D,2,IDDD,train,train,NOT_VERIFIED,train_coded/train_coded/IDDD2.jpg,097a85fd7d9487f146a1a18752649dc715ecddb0767691acf0868cd774b30398,1740,1942,267,164,1227,1614,11.89937523,0.918803147
micro_pcb_v2_IDDD3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,D,3,IDDD,train,train,NOT_VERIFIED,train_coded/train_coded/IDDD3.jpg,03aa34232558a777f061adb74df89d3e9b61f77bad551ca7c14cd988e612af82,1728,1939,253,165,1228,1609,11.58086125,0.917450913
micro_pcb_v2_IDDD4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,D,4,IDDD,train,train,NOT_VERIFIED,train_coded/train_coded/IDDD4.jpg,2e0ef233a0743fb5b33a051d41f9ac6f5e2d774556128260568ceded45032ab2,1723,1938,252,164,1225,1608,11.74734813,0.913070541
micro_pcb_v2_IDDE1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,E,1,IDDE,train,train,NOT_VERIFIED,train_coded/train_coded/IDDE1.jpg,db22081aa1ba83c3e473a8371dc36a0572f4139cc9a894a9320c3a3f0f787c9e,1592,1764,245,165,1100,1434,13.81279107,0.862702742
micro_pcb_v2_IDDE2,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,E,2,IDDE,train,train,NOT_VERIFIED,train_coded/train_coded/IDDE2.jpg,847913f624ebd0c9caec41d1f8cef6dc12c5a38e33ec900543dbfd1115460fdc,1601,1769,248,164,1105,1440,13.6805222,0.858505373
micro_pcb_v2_IDDE3,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,E,3,IDDE,train,train,NOT_VERIFIED,train_coded/train_coded/IDDE3.jpg,ac56961fb970c771f0cccb11ec566f947922b25945f44fd7363a943445d08b53,1606,1769,252,164,1106,1440,13.63258909,0.859092454
micro_pcb_v2_IDDE4,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,D,E,4,IDDE,train,train,NOT_VERIFIED,train_coded/train_coded/IDDE4.jpg,f4db880bd4b6df98674a3e7ff53cc94ad95684c173bb45b77e6a68aa00ca678b,1593,1765,244,164,1102,1435,13.13846391,0.867892306
micro_pcb_v2_IDEA1,micro_pcb_images,https://www.kaggle.com/datasets/frettapper/micropcb-images,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,raspberry_pi_sbc,raspberry_pi_1_b_plus,I,D,E,A,1,IDEA,train,train,NOT_VERIFIED,train_coded/train_coded/IDEA1.jpg,e01fe4e875fc3ffdd46b2c9476a19d3bfda3194592f3d43c5e3fe38e7ce63cdc,1931,1665,249,163,1435,1337,24.96053972,1.059665585
